date,close,high,low,trade_count,open,volume,vwap,tic,macd,rsi_14,cci_14,boll_ub,boll_lb
2017-06-15,149.8,150.0366,146.3747,135776,147.67,19736077,148.290884,META,0.6181514021885164,48.7128816487537,-125.33509180826543,155.19447558599464,146.62352441400535
2017-06-15,69.9,70.21,68.8,152231,69.27,28143125,69.679547,MSFT,0.614262244108744,50.42458406336725,-79.6254776000337,73.08829631457067,67.21670368542934
2017-06-15,152.37,153.6,146.5,136253,146.96,24520853,150.809185,NVDA,8.450542843858642,67.62788543743389,52.85749994319151,158.50886177842457,131.52713822157537
2017-06-15,375.34,375.46,366.49,98218,372.5,10584979,370.575895,TSLA,16.794145147031998,69.95984122914214,89.23816184490934,390.99705151986547,291.4749484801345
2017-06-16,142.27,144.5,142.2,196574,143.77,68539472,143.021375,AAPL,-1.3962620072736343,30.663540573808433,-118.17861054937619,159.85070075155866,142.96729924844132
2017-06-16,137.84,138.35,136.29,27581,137.35,5516558,137.595543,ADBE,0.6063676886605549,46.96756150817449,-84.56838731198147,145.41042428070494,135.65657571929506
2017-06-16,987.71,999.75,982.0,152179,996.0,12743950,992.659369,AMZN,8.27294897767024,55.237982720184135,-1.6966791263823475,1020.6395641643794,954.6204358356204
2017-06-16,31.63,31.64,31.2,79689,31.61,49381321,31.56136,CSCO,-0.3599633272858611,42.39999079180788,-76.48718817022178,31.950064296604896,31.216935703395098
2017-06-16,958.62,959.95,948.7,31449,957.91,3356985,957.336383,GOOGL,6.888905761909314,46.302785179242385,-109.55401333202232,1014.3407380763636,947.1862619236365
2017-06-16,35.21,35.33,35.01,76876,35.28,42716930,35.240588,INTC,-0.14882721306533853,37.186595167303174,-159.79828112792117,36.69088658127465,35.20711341872535
2017-06-16,150.64,150.83,148.6,109954,149.59,30181664,150.17249,META,0.5525123859969767,51.39869046860428,-59.52206451612816,155.06608445496778,147.0499155450322
2017-06-16,70.0,70.0252,69.22,134931,69.73,73328513,69.862047,MSFT,0.528497988635479,51.11477189849387,-70.40404941832504,72.97118856408353,67.56281143591649
2017-06-16,151.62,154.7,150.24,107920,152.76,26560145,152.290781,NVDA,8.071879900178828,66.26591582238382,68.14826916203874,158.49554713550876,133.3954528644912
2017-06-16,371.4,378.01,370.1,56121,377.975,7277978,373.382419,TSLA,16.55143236848096,66.88537868278306,83.21270262231113,393.79927047999917,294.50672952000076
2017-06-19,146.34,146.74,143.66,194322,143.66,35517908,145.786116,AAPL,-1.4478312126558706,42.82833720887565,-65.84096004543933,159.7691215795454,142.3768784204546
2017-06-19,140.35,141.47,138.635,34987,138.79,4567439,140.173577,ADBE,0.6387991692316746,55.143368439888825,-8.80252030729576,145.2110996812403,136.24790031875963
2017-06-19,995.17,1017.0,989.9,78266,1017.0,5365922,997.006752,AMZN,8.596635326889896,57.69241202876701,46.826461692401935,1019.8246927962954,958.9683072037047
2017-06-19,31.99,32.02,31.581,67239,31.77,20337429,31.895859,CSCO,-0.30630719778044835,49.24116628600935,137.41109530583435,31.987717908088825,31.257282091911165
2017-06-19,975.22,979.3,968.2,27194,969.65,1593973,974.801231,GOOGL,6.5111883415697775,54.21321333963493,-27.400542466070203,1013.19081365501,950.3931863449901
2017-06-19,35.51,35.61,35.32,67276,35.61,25214814,35.488425,INTC,-0.15729783742300896,43.41496655973982,-83.20191158900907,36.680715072175246,35.22828492782476
2017-06-19,152.87,153.57,151.71,118913,151.71,20275171,152.712443,META,0.6726811068042196,57.72766433355876,49.57806182182397,155.12213989554235,147.4748601044577
2017-06-19,70.87,70.945,70.35,112289,70.5,26872735,70.706276,MSFT,0.5246827116847896,56.75550670762995,-5.075563913457267,72.85182942963819,68.00017057036182
2017-06-19,157.32,157.53,153.26,110122,153.81,19886504,156.008543,NVDA,8.13792027307727,71.03951279956988,122.78617959164822,159.62629210869457,134.39670789130545
2017-06-19,369.8,376.7,367.8,62991,375.0,6677987,371.987773,TSLA,16.045017144619294,65.62415373798927,66.17257527426828,395.40110456353966,298.8018954364603
2017-06-20,145.01,146.87,144.94,163499,146.87,26749274,145.461385,AAPL,-1.577831801343848,40.33777687878223,-56.26520217209987,159.6085022121384,141.6394977878616
2017-06-20,140.91,142.3,140.19,50465,141.21,5680654,141.049759,ADBE,0.7016010509414343,56.74557520180842,21.415105382386322,145.2264922367307,136.43750776326934
2017-06-20,992.59,1004.88,992.02,55865,998.0,4222628,997.369078,AMZN,8.546456422980668,56.53777585538804,25.93611917034463,1019.6324460861048,961.3525539138951
2017-06-20,31.85,32.16,31.84,75837,31.94,19812282,31.94084,CSCO,-0.2719463305294205,46.907899582464715,143.2970406254497,32.01411091591811,31.25688908408189
2017-06-20,968.99,980.79,968.2,23825,975.31,1394331,973.557077,GOOGL,5.644074256214594,51.166718560896626,-29.42502335937135,1012.9251212131652,951.1508787868346
2017-06-20,34.86,35.45,34.84,88604,35.45,23204161,35.033658,INTC,-0.21399365038217866,35.25757377083258,-137.8632478632468,36.782899858468944,35.03510014153107
2017-06-20,152.25,153.84,152.21,102365,152.88,15694546,152.844862,META,0.7097058184702405,55.56131083798509,47.632618306098074,155.0588042448015,147.93919575519848
2017-06-20,69.91,70.87,69.87,114551,70.82,24811707,70.144333,MSFT,0.4391330478438249,49.911709320020016,-42.07653661248954,72.75648719192347,68.24151280807652
2017-06-20,157.09,161.74,156.92,152546,159.03,28190557,159.065238,NVDA,8.078573895455492,70.6053505062703,146.93986162852622,160.69529639419025,135.14670360580973
2017-06-20,372.24,378.88,369.73,72647,376.67,7560887,373.415015,TSLA,15.660047756754807,66.6567344761345,69.03775423869284,396.46932727159117,303.9226727284089
2017-06-21,145.87,146.0693,144.61,128184,145.52,24476031,145.594892,AAPL,-1.5930991366253977,42.659748666804134,-50.31786434136058,159.32111111758226,141.13388888241778
2017-06-21,144.24,147.45,142.75,64233,145.08,8496583,144.517199,ADBE,1.0084503764867918,64.79759942797205,110.22511944794087,145.6679798532464,136.46802014675362
2017-06-21,1002.23,1002.72,992.6518,44041,998.7,3068506,997.545021,AMZN,9.178749801137656,59.777013337125005,36.260408645216614,1020.1802498639325,963.8737501360675
2017-06-21,31.84,31.87,31.51,78286,31.73,22295796,31.733979,CSCO,-0.2427240404549167,46.737543133202486,42.41428928928844,32.025271836534245,31.253728163465762
2017-06-21,978.59,979.67,969.16,20973,970.79,1244819,975.00477,GOOGL,5.666203400096151,55.33213435483656,-12.748284358474038,1012.9039569602976,951.9760430397023
2017-06-21,34.58,34.6,34.09,108115,34.33,29176921,34.380832,INTC,-0.2783109551179095,32.430752876273104,-188.03674855202678,36.90225559051853,34.78774440948147
2017-06-21,153.91,154.08,151.88,103294,152.36,15619124,153.153236,META,0.8630476202772854,59.900290786948815,59.55913338786777,155.1168977336935,148.4651022663065
2017-06-21,70.27,70.62,69.94,113853,70.21,21660717,70.321245,MSFT,0.3958205414403011,52.23760986836409,-39.37473298482793,72.6723232471055,68.48467675289449
2017-06-21,159.47,159.62,155.7,94932,158.21,17461340,158.0231,NVDA,8.12987147543322,72.47965362714731,119.19135630475861,161.73120770173614,136.35479229826387
2017-06-21,376.4,376.99,368.02,45876,374.35,5019243,372.617489,TSLA,15.511823333137215,68.39955249542408,62.67013858594884,395.9938829949441,311.65211700505586
2017-06-22,145.63,146.7,145.1199,119250,145.77,21689527,145.749854,AAPL,-1.6060510473260194,42.166548702493934,-39.60454039490945,159.03321456952665,140.65078543047332
2017-06-22,143.69,145.772,143.66,29689,145.15,4151734,144.082815,ADBE,1.1934924363700077,62.720824510180286,92.37809542741138,145.94382178432858,136.4491782156714
2017-06-22,1001.3,1006.9599,997.2,38267,1002.23,2396205,1002.782628,AMZN,9.495347179452779,59.31770347706585,48.71439736165418,1020.956080771578,965.1929192284222
2017-06-22,31.85,32.0,31.7,59943,31.91,22658167,31.862928,CSCO,-0.21626527711500643,46.9450455798746,98.09306613615296,32.04747289294513,31.267527107054878
2017-06-22,976.62,980.5,973.3148,19193,976.87,1095404,977.109428,GOOGL,5.461817932765598,54.30839570179904,-3.3665617809472623,1012.8906973935789,951.8903026064208
2017-06-22,34.36,34.63,34.29,84112,34.56,27422144,34.385274,INTC,-0.3430802285704786,30.370381758101374,-149.65688227741586,36.99535370956595,34.51864629043405
2017-06-22,153.4,154.55,152.91,85491,153.01,14081492,153.671087,META,0.9326681473879148,58.02575400143419,67.98041459720493,155.25176654569668,148.66623345430332
2017-06-22,70.26,70.59,69.71,128698,70.54,24457560,70.113007,MSFT,0.35657774535275166,52.16514666226499,-41.2348059411117,72.57485327240285,68.73114672759714
2017-06-22,158.37,160.34,157.4,67957,159.8,12189315,159.025772,NVDA,7.989664491365261,70.25009513471068,107.12766674633978,162.36535043752653,137.70064956247344
2017-06-22,382.61,385.0,373.57,72388,377.99,7621066,381.785066,TSLA,15.71430478662046,70.84906339650755,100.55891506555035,396.1390935525761,318.74590644742386
2017-06-23,146.28,147.16,145.11,129612,145.13,43481382,146.309903,AAPL,-1.5460441278200108,44.053095592286354,-27.74983833646274,158.57992317012213,140.34507682987788
2017-06-23,145.41,145.59,143.06,24757,143.75,4094380,145.072804,ADBE,1.4620753330150649,66.35270168315654,96.42746600290705,146.3871162279333,136.2618837720667
2017-06-23,1003.74,1004.62,998.02,36506,1002.54,3427887,1002.645442,AMZN,9.829828348452224,60.182155438797636,53.951038546409514,1021.8799723063034,965.3050276936965
2017-06-23,32.09,32.3,31.75,68491,31.85,31803067,32.083473,CSCO,-0.17392561606960655,51.79857665119541,157.3663787708087,32.11077611795769,31.269223882042308
2017-06-23,986.09,986.62,974.46,23273,975.5,1897918,983.747296,GOOGL,5.994885524654819,58.30225435253376,36.05509219504972,1012.3330224768308,951.8709775231689
2017-06-23,34.19,34.55,34.095,81721,34.21,34991105,34.203352,INTC,-0.40347689320061164,28.845362434878083,-137.63276767183532,37.05067418365292,34.256325816347065
2017-06-23,155.07,155.2,152.65,87404,152.72,21717357,154.604623,META,1.1098048207949773,62.19748857274633,90.668034376168,155.68913858286982,148.53986141713017
2017-06-23,71.21,71.25,69.92,108225,70.09,32175954,70.895848,MSFT,0.39755187667613257,58.11014087507792,14.959229306799934,72.60535175196969,68.85964824803031
2017-06-23,153.83,159.32,153.22,128880,158.68,31814393,155.190947,NVDA,7.426600164914703,61.80038530483021,39.75416464499454,161.91962935827925,139.70337064172074
2017-06-23,383.45,386.99,379.345,55250,382.45,6745435,383.683215,TSLA,15.760872252607442,71.17455110454048,119.61569268596071,396.0703728441101,325.4766271558898
2017-06-26,145.82,148.28,145.38,161365,147.17,27460502,146.471331,AAPL,-1.5181065797418398,42.98446121840907,-13.6160380496483,158.10961580809322,140.0363841919068
2017-06-26,144.96,146.89,144.36,24882,146.06,2928022,145.259791,ADBE,1.6199442653379492,64.58001593831372,104.64359587647294,146.79270095388566,136.16329904611436
2017-06-26,993.98,1009.8,992.0,55652,1008.5,3615453,998.524366,AMZN,9.20128990993669,55.13541758842303,41.94975400050027,1021.7721161053355,965.2328838946644
2017-06-26,32.24,32.5,32.18,77870,32.22,25031145,32.295277,CSCO,-0.1268056466913592,54.594377323581774,186.79227146015612,32.203835969118,31.250164030881987
2017-06-26,972.09,993.99,970.33,29435,990.0,1597254,978.756966,GOOGL,5.2274041732898695,51.17997371713613,27.952324464779682,1011.1102272012839,950.9757727987159
2017-06-26,34.07,34.51,34.03,86509,34.26,20160241,34.185866,INTC,-0.45577083964074205,27.78476909523377,-121.65139366170312,37.077642349883945,34.01035765011605
2017-06-26,153.59,156.5,153.1954,123928,156.25,18855017,154.686849,META,1.1178770883270772,56.80884280528725,88.6902246705183,155.82259139076217,148.55240860923783
2017-06-26,70.53,71.71,70.445,121697,71.4,21437202,70.907848,MSFT,0.3708785963548564,53.02975605687248,42.351830023875976,72.60142214854524,68.92057785145475
2017-06-26,152.15,156.6,148.33,155764,155.16,26971374,152.052924,NVDA,6.7668021864714945,58.97361363029121,-29.003370802771833,161.60824526290702,141.04575473709298
2017-06-26,377.49,386.95,373.1,68243,386.69,6725637,378.838611,TSLA,15.142304059262642,65.5795263552317,81.2156951602988,395.1484617165565,331.63353828344344
2017-06-27,143.73,146.16,143.62,163291,145.01,26630447,144.752958,AAPL,-1.6456414742133916,38.42381552167324,-64.88436295447528,157.6414007372117,139.51059926278828
2017-06-27,142.54,144.81,142.537,27316,144.33,3230285,143.293735,ADBE,1.532121414418981,55.926746399764475,55.241684354489884,146.80431587708404,136.16468412291596
2017-06-27,976.78,998.8,976.0,66928,990.69,3986909,984.940176,AMZN,7.231907487624653,47.565391196159695,-20.652509016684952,1021.6906372018566,963.3223627981436
2017-06-27,31.76,32.26,31.76,96898,32.09,25533947,31.963021,CSCO,-0.12673381146121088,45.49966087038297,58.09772364796371,32.2075179782024,31.254482021797603
2017-06-27,948.09,967.22,947.09,49530,961.6,2591725,955.162201,GOOGL,2.6519996481658836,41.76154985377057,-115.50628316184483,1011.1988104868885,946.0791895131113
2017-06-27,33.65,34.145,33.65,106130,34.0,29153025,33.871168,INTC,-0.5250521841207174,24.402829758276283,-135.49191422668653,37.13643324155785,33.698566758442155
2017-06-27,150.58,153.31,150.39,130660,152.84,20429121,151.670602,META,0.8713482143043052,47.74830092314439,-11.001434984474319,155.80101112896293,148.39398887103707
2017-06-27,69.21,70.18,69.18,158187,70.1,27884632,69.595978,MSFT,0.24045504514751315,44.835390411779024,-109.81627236795559,72.66377891095178,68.73822108904821
2017-06-27,146.58,151.79,146.35,155369,151.44,25806023,148.938609,NVDA,5.728421409212871,50.69438290423006,-114.14717056588674,161.4941558241217,141.3308441758783
2017-06-27,362.37,376.4,362.02,75984,376.4,7128632,369.307042,TSLA,13.278955143573626,53.98527287564216,-72.67507804769934,393.6063060904089,335.9026939095911
2017-06-28,145.83,146.11,143.1601,148163,144.49,23927063,145.076046,AAPL,-1.5592868590647697,44.76521623470568,-35.28445822729097,157.15015014151388,139.30884985848613
2017-06-28,143.81,144.08,141.15,25224,143.01,2701862,143.045449,ADBE,1.5471648056999072,59.02936118447255,47.962240973928736,147.0013400178653,136.1626599821347
2017-06-28,990.33,990.68,969.21,60293,978.55,3980503,981.94802,AMZN,6.687440832108109,53.03590609147674,-14.870979420017091,1021.4737928817909,963.1102071182091
2017-06-28,32.08,32.275,31.76,75713,31.78,19752561,32.062927,CSCO,-0.09970620481125181,51.32163957860615,78.34063805932084,32.249439930266334,31.267560069733662
2017-06-28,961.01,963.24,936.16,53706,950.66,2887842,950.073318,GOOGL,1.634665622519833,47.37589199959907,-100.78315834673218,1010.5520688525141,944.1179311474859
2017-06-28,34.2,34.24,33.74,85655,33.77,30018050,34.071259,INTC,-0.529474295219039,35.478315905832076,-92.58386866523877,37.09045573861942,33.55354426138059
2017-06-28,153.24,153.47,149.86,121120,150.92,17629153,151.884136,META,0.8804626495935395,54.6342822443197,22.857699094176812,155.91099798075754,148.46200201924245
2017-06-28,69.8,69.841,68.79,147435,69.21,28070487,69.467873,MSFT,0.18259664981246715,48.6544896891076,-102.20323853362856,72.66555081447407,68.73244918552592
2017-06-28,151.75,151.94,145.75,132810,149.32,25731419,149.61392,NVDA,5.262015712965109,56.76199641912699,-71.39193098272412,161.30019515156621,142.26480484843378
2017-06-28,371.24,371.74,362.52,62664,366.68,6437750,368.612739,TSLA,12.37531761540049,58.60847091871844,-54.42875682098887,392.9674475449243,339.5645524550756
2017-06-29,143.68,145.13,142.28,218931,144.71,32841973,143.641357,AAPL,-1.6453704299988487,40.20055719076115,-107.83270619447933,156.5764044966091,138.93259550339087
2017-06-29,141.24,143.2,139.65,28456,143.06,2812189,141.226798,ADBE,1.3363051856983645,51.17791874024427,6.11910361926892,146.9958000883317,136.1541999116683
2017-06-29,975.93,987.56,965.25,75968,979.0,4468589,975.529422,AMZN,5.035936291950065,47.37870939390134,-56.323629430212875,1021.3060312520068,961.275968747993
2017-06-29,31.41,32.025,31.25,108872,31.79,30275173,31.538493,CSCO,-0.13084176991671015,41.35943394061943,-62.983034038182154,32.25183379902845,31.224166200971553
2017-06-29,937.82,951.66,929.6,59838,951.35,3324612,939.388694,GOOGL,-1.0309341482573018,39.93441257195696,-151.14981572354952,1011.9600979192115,937.6629020807885
2017-06-29,33.54,34.1,33.34,118502,33.92,27549669,33.640554,INTC,-0.5795545897237773,29.830465129989946,-113.4149268058551,37.088213892797306,33.29778610720269
2017-06-29,151.04,152.5,148.9175,174440,152.28,24765363,150.781107,META,0.7020712510355906,48.89502343560327,-30.64329880172348,155.9110467487692,148.41295325123082
2017-06-29,68.49,69.49,68.09,189479,69.38,30744860,68.599447,MSFT,0.03068370019312283,41.744141912697216,-165.89824780378603,72.80751828527706,68.42948171472297
2017-06-29,146.68,150.72,144.08,151304,150.6,27078527,146.935252,NVDA,4.432187709204442,50.23344839293133,-109.15640141663862,161.08612158949904,142.71087841050092
2017-06-29,360.75,371.0,354.1,87813,370.61,8323101,361.947441,TSLA,10.689501117653379,51.959598698472554,-137.16454139071053,391.2395662045252,343.33043379547473
2017-06-30,144.02,144.96,143.78,131715,144.45,27033867,144.365341,AAPL,-1.666941655887399,41.221291786849186,-60.940724402252094,155.36342618886715,139.00257381113283
2017-06-30,141.44,142.81,140.74,19106,141.87,2846014,141.821421,ADBE,1.1718276465439033,51.716144972906825,3.550846258062818,146.81912933446358,136.12687066553644
2017-06-30,968.0,983.47,967.61,51346,980.12,3757815,974.761687,AMZN,3.052040298470729,44.55986848768037,-84.14333501007972,1020.1625382369019,958.5464617630981
2017-06-30,31.3,31.79,31.3,80574,31.79,27621912,31.427609,CSCO,-0.16251958565555213,39.98704607744309,-98.37766250965637,32.23992606950054,31.168073930499457
2017-06-30,929.68,944.9995,929.61,37358,943.99,2563069,934.808632,GOOGL,-3.7569632091422136,37.696168537936664,-149.09729943276676,1012.3156358367813,930.6633641632187
2017-06-30,33.74,33.93,33.535,87859,33.87,28276552,33.768679,INTC,-0.5962322610340536,33.295791897648755,-93.24293666998273,36.987236284160396,33.140763715839604
2017-06-30,150.98,151.92,150.06,95202,151.9,19767725,151.163157,META,0.5495187735211289,48.7446294068459,-40.0479436986663,155.7500782087186,148.31092179128143
2017-06-30,68.93,69.38,68.74,111990,68.78,29752447,69.048919,MSFT,-0.05358637372735586,44.59073528631177,-117.75198865125427,72.72052260627265,68.23347739372736
2017-06-30,144.56,147.93,143.5,95815,147.38,19467524,145.512855,NVDA,3.5624114930477333,47.759821351589416,-136.2968854573846,160.96572986995486,142.92327013004515
2017-06-30,361.61,366.7674,359.6187,55248,363.8,6009948,363.22285,TSLA,9.315491028334122,52.43600073127333,-142.4177227415548,388.7974560307551,347.9485439692449
2017-07-03,143.5,145.3001,143.1,98822,144.88,15649057,143.968098,AAPL,-1.706327184365449,40.09408116513554,-68.92503901061282,154.34566355068065,138.97733644931932
2017-07-03,138.41,142.15,138.31,18975,141.73,2014449,139.756471,ADBE,0.7878999147671095,43.83226811816605,-56.47945939264101,146.62974468007408,135.79825531992591
2017-07-03,953.66,974.49,951.0001,49510,972.79,3059470,960.685374,AMZN,0.3189931206908341,39.93306903732908,-140.31703363229343,1019.3427512800246,953.5982487199755
2017-07-03,31.33,31.64,31.03,57924,31.09,15854406,31.436736,CSCO,-0.18309314971697788,40.566272683957905,-122.28432069911669,32.2429086050385,31.122091394961494
2017-07-03,919.46,934.24,915.31,33052,933.22,1820111,923.760188,GOOGL,-6.665197223121709,35.04068338897062,-161.7979121155831,1011.3229186325005,923.2140813674993
2017-07-03,33.46,34.03,33.43,56132,33.51,14565554,33.643408,INTC,-0.624840325325188,30.988468709174327,-95.12856368254265,36.872024566948326,32.96797543305168
2017-07-03,148.43,152.15,147.8,96379,151.72,14761137,149.418004,META,0.22031647605513172,42.72922822460522,-102.97282380178721,155.738017976378,147.802982023622
2017-07-03,68.17,69.6,68.02,93318,69.33,18130169,68.571964,MSFT,-0.17962604561688522,40.87543581524408,-136.0729329303164,72.5718640445565,67.97113595544347
2017-07-03,139.33,145.6537,138.58,106293,145.05,18161429,141.39599,NVDA,2.4231576314657275,42.23448251212931,-172.35875944035536,162.03811276224744,140.98288723775258
2017-07-03,352.62,371.35,351.5,63860,370.24,6410614,362.678369,TSLA,7.4156769580317246,47.17002329462512,-151.32644061103514,388.02343196767356,349.2525680323264
2017-07-05,144.09,144.79,142.7237,129492,143.69,24044285,143.964075,AAPL,-1.6706739410435034,42.03100523335971,-65.28804927980437,152.96537896634825,139.32162103365172
2017-07-05,141.21,141.97,138.55,22964,138.65,2424077,140.9172,ADBE,0.7014847412694394,51.23100495685219,-35.37760021207659,146.4710034560632,135.7749965439368
2017-07-05,971.4,975.0,955.25,60276,961.53,3833725,966.491648,AMZN,-0.4107617122784859,47.23255073077165,-90.59916953361531,1017.4537854123895,952.3272145876107
2017-07-05,31.11,31.27,30.73,91371,30.85,26487039,31.071113,CSCO,-0.21467536486805017,37.693163092459955,-162.9837702871404,32.27462861218485,31.04537138781514
2017-07-05,932.26,936.29,918.6305,40060,924.2,2258614,929.138909,GOOGL,-7.846688861161283,40.67721509665251,-114.22474018584576,1008.466137565249,919.6288624347508
2017-07-05,34.34,34.43,33.485,111507,33.52,32901658,34.071763,INTC,-0.5699339332418845,44.09967716830008,-38.72855432903343,36.71179264476056,32.949207355239444
2017-07-05,150.34,150.85,148.13,100617,149.0,15175821,149.767993,META,0.11224839141880238,47.91407661658734,-83.6435986959692,155.63200927136737,147.66199072863262
2017-07-05,69.08,69.44,68.22,118513,68.255,23864912,68.915474,MSFT,-0.20373546324410086,46.61144504556263,-88.03778520072657,72.19750381330604,68.00149618669397
2017-07-05,143.05,144.22,141.13,122652,141.9,21031021,142.909459,NVDA,1.799717624454587,46.93683625836829,-118.5111560797693,162.3433838745577,140.24861612544228
2017-07-05,327.09,347.24,326.33,197153,347.12,17320291,335.204109,TSLA,3.8061283051391683,36.086653002670786,-276.2860155700044,393.4220564255586,341.27794357444145
2017-07-06,142.73,143.5,142.41,160144,143.02,25425081,142.84713,AAPL,-1.732191497517249,38.90812888886345,-123.4982411673436,150.93252835456332,140.0904716454367
2017-07-06,140.75,141.18,138.88,19568,139.73,1969428,140.424299,ADBE,0.5890912607083578,50.06424150139454,-58.824938960058695,146.19784203532484,135.76115796467516
2017-07-06,965.14,974.4,959.02,54782,964.66,3373646,965.868601,AMZN,-1.47719912600337,45.14759608145161,-101.17750210822167,1014.0727353598983,951.2152646401017
2017-07-06,30.72,31.02,30.67,81160,30.99,24205970,30.783863,CSCO,-0.26808393383406326,33.20364744268133,-172.92673680219872,32.3604329990141,30.870567000985908
2017-07-06,927.69,936.14,919.85,35034,925.0,2191127,927.688419,GOOGL,-9.047496396820065,39.36392749556106,-101.6508356708219,1003.9081292210002,916.7968707789997
2017-07-06,33.63,34.29,33.56,92967,34.12,22600972,33.822348,INTC,-0.5770593077265715,37.851361973586215,-65.87414330218093,36.526473353384766,32.87152664661523
2017-07-06,148.82,150.04,148.0,111664,149.03,15765032,148.982214,META,-0.09495308106173184,44.46416424572489,-120.11446351323097,155.5443464870714,147.31965351292857
2017-07-06,68.57,68.78,68.12,128258,68.27,22857982,68.477737,MSFT,-0.2609865971315912,44.0331359971272,-109.7933158299937,71.81533286619316,68.00166713380685
2017-07-06,143.48,145.3799,139.76,113452,141.87,19088150,143.124193,NVDA,1.3250598682554937,47.46915434187663,-97.7445118031505,162.5714234948912,139.4565765051088
2017-07-06,308.83,320.7899,306.3,207170,317.26,19645581,312.472006,TSLA,-0.521878511857949,30.556426088196076,-263.78328761365617,401.70141650707075,327.9165834929292
2017-07-07,144.18,144.75,142.9,119523,142.9,21463516,144.056605,AAPL,-1.6449794235577713,43.71019905127371,-61.66541737071653,148.07206874615002,141.86993125384998
2017-07-07,142.22,143.36,140.97,15603,141.07,1710738,142.258815,ADBE,0.6115853570128422,53.69364091311817,-5.685537062121916,146.15320688619397,135.76479311380604
2017-07-07,978.76,980.11,969.14,45790,969.55,2815199,975.813161,AMZN,-1.2093971096794576,50.289144265863,-44.03646222703302,1009.7009484863345,952.4360515136655
2017-07-07,30.9,31.07,30.75,61213,30.76,17870277,30.906907,CSCO,-0.29251419232499387,36.93704147489764,-126.13476060078021,32.39079552511428,30.769204474885726
2017-07-07,940.81,944.66,929.79,29021,930.985,1782642,938.884982,GOOGL,-8.838584962970685,44.867199787316835,-55.33076457680104,996.279553179496,918.0784468205042
2017-07-07,33.88,34.12,33.7,73228,33.7,20594038,33.905813,INTC,-0.5561226716934726,41.02018003619341,-48.20353242861711,36.22487817835065,32.913121821649355
2017-07-07,151.44,151.99,149.19,91874,149.25,14523215,151.011605,META,-0.04720548165406058,51.011724174737445,-42.437367128582366,155.08120051389795,147.45579948610202
2017-07-07,69.46,69.84,68.7,89303,68.7,19372545,69.344428,MSFT,-0.23187011687672054,49.303327260857586,-28.740368724915346,71.4379891174513,68.13001088254872
2017-07-07,146.76,147.5,144.85,94675,145.78,16860281,146.498648,NVDA,1.1997290351279446,51.46852488341915,-47.3150131043563,161.25371165482457,139.4562883451754
2017-07-07,313.22,317.0,307.38,141865,313.5,14343157,312.773467,TSLA,-3.556620280025413,33.206623212618155,-179.6841449384464,405.34903786689483,318.5909621331051
2017-07-10,145.06,145.95,143.37,130964,144.11,22560156,144.917028,AAPL,-1.487705241127344,46.460732030263465,2.9857685394160436,147.23933507631344,142.31066492368657
2017-07-10,143.34,143.88,141.57,15620,142.21,1880524,143.019783,ADBE,0.711584032385133,56.299748956788136,17.47940632887389,146.3320409306133,136.1149590693867
2017-07-10,996.47,999.4392,983.5,60701,985.0,3760107,993.538732,AMZN,0.42696512088400596,56.05699642551024,48.64977976331424,1011.3819733717601,952.5710266282399
2017-07-10,30.98,31.09,30.82,67470,30.88,17088966,30.982456,CSCO,-0.30193944678569906,38.58013433375725,-97.17904432930342,32.41037857607486,30.71062142392514
2017-07-10,951.0,953.13,941.95,26421,941.95,1581477,949.289989,GOOGL,-7.761305805818438,48.75718499389278,-14.226965811243868,994.9242438803971,917.5217561196029
2017-07-10,33.65,33.74,33.23,102816,33.25,32503836,33.531922,INTC,-0.5517293224174722,39.04760902610957,-107.07986898463201,36.07875700994094,32.853242990059066
2017-07-10,153.5,153.98,151.51,94540,151.69,14199833,153.150393,META,0.15507204473831848,55.45828015869011,50.25936918035938,155.3156205299285,147.6113794700715
2017-07-10,69.98,70.25,69.2,90917,69.46,16685541,69.922846,MSFT,-0.16493418372115798,52.13911764366046,22.346086843872225,71.40470185597636,68.12929814402366
2017-07-10,153.7,154.0,148.6842,139684,149.74,24518154,151.484029,NVDA,1.6414814703114189,58.64309087828562,28.41427227649461,161.55274976127237,139.56725023872764
2017-07-10,316.05,317.94,303.13,134775,312.9,14046095,311.994883,TSLA,-5.66798069348971,34.93059265858233,-132.7176750376308,407.89801823027653,311.91498176972345
2017-07-11,145.53,145.85,144.38,122332,144.73,21053031,145.231368,AAPL,-1.310037944452489,47.92433026430879,40.88232156688206,147.2513785993163,142.30962140068374
2017-07-11,142.93,143.98,142.1201,17340,142.99,1797440,143.006159,ADBE,0.7491148004701529,55.077728930368735,16.02149205876393,146.3082011459152,136.70679885408478
2017-07-11,994.13,995.99,983.72,53540,993.0,3109168,991.567205,AMZN,1.517482935474959,55.146531824088896,42.04957929151526,1012.1685233024634,954.7064766975366
2017-07-11,31.09,31.12,30.86,53002,31.05,14602452,31.037293,CSCO,-0.2971080712573517,40.86175570124931,-74.89711934156423,32.41756155203409,30.687438447965917
2017-07-11,953.53,954.89,945.12,25350,950.52,1623246,951.421422,GOOGL,-6.627012382912085,49.70600761652087,0.6919744352607017,994.4356735763539,917.182326423646
2017-07-11,33.92,33.93,33.4311,74939,33.64,29319348,33.763294,INTC,-0.52046126446713,42.54074647873684,-51.484294456650524,35.88973383943143,32.861266160568576
