,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,AAPL,88.60104370117188,91.83999633789062,90.97750091552734,91.27999877929688,110737200.0,2.0,2.9708937184280018,91.35523424288343,79.01740064481189,62.80714049755635,107.51480051623236,29.73053178324967,82.71678187052409,76.59068997701009,28.6200008392334,53.06831709663226
0,2020-07-01,AMGN,220.2659454345703,256.2300109863281,232.5800018310547,235.52000427246094,6575800.0,2.0,3.3352483728475875,213.15173822671076,183.63259710043766,61.27966244238106,269.4172326272393,46.80613855018442,197.06543579101563,198.04957631429036,28.6200008392334,53.06831709663226
0,2020-07-01,AXP,88.78777313232422,96.95999908447266,93.63999938964844,95.25,3301000.0,2.0,-0.37522045962667505,106.468458730789,84.61572934904498,48.504817777105224,-66.25431741824859,3.1424475930634257,93.76125462849934,87.44673830668131,28.6200008392334,53.06831709663226
0,2020-07-01,BA,180.32000732421875,190.61000061035156,180.0399932861328,185.8800048828125,49036700.0,2.0,5.443193477566751,220.72113910562885,160.93286327474223,50.925771078508,24.220608346258853,15.932919876883025,176.4723347981771,155.6141675313314,28.6200008392334,53.06831709663226
0,2020-07-01,CAT,114.37262725830078,129.39999389648438,125.87999725341797,129.3800048828125,2807800.0,2.0,1.2063985154020855,123.82625795338767,107.45394300486429,52.86542925316247,35.87389562922975,14.457404372847101,113.19828821818034,107.73221244812012,28.6200008392334,53.06831709663226
0,2020-07-01,CRM,190.82415771484375,192.82000732421875,187.4600067138672,188.10000610351562,4754600.0,2.0,4.168976202129329,193.98817775162576,168.10039799300313,58.10431196303175,139.93175514691606,29.22574697896621,179.1904769897461,169.99898274739584,28.6200008392334,53.06831709663226
0,2020-07-01,CSCO,39.809043884277344,46.720001220703125,46.0,46.540000915527344,17129500.0,2.0,0.24939260971333965,41.85578233834311,37.8262519634147,53.160564681650925,19.573420575062894,13.38057637422252,39.793769200642906,38.17452863057454,28.6200008392334,53.06831709663226
0,2020-07-01,CVX,71.22654724121094,90.7699966430664,87.55000305175781,89.27999877929688,6379400.0,2.0,-0.9333160443313204,83.20894792728735,67.29430677241969,47.829186942473775,-92.00439583854185,9.086242134949154,75.3609629313151,73.05400365193685,28.6200008392334,53.06831709663226
0,2020-07-01,DIS,111.6309585571289,115.5999984741211,112.29000091552734,112.81999969482422,11930900.0,2.0,-0.9581241130901503,125.69831066412786,105.14592532830378,49.23569553237324,-76.90020456769783,1.5594677137092388,116.19655024210611,110.02001876831055,28.6200008392334,53.06831709663226
0,2020-07-01,GS,176.1073760986328,199.74000549316406,195.52000427246094,198.8800048828125,2620100.0,2.0,0.5522380466639447,198.40886737922997,167.03464000602392,50.96276171668753,-35.70821383336934,3.6210869345612795,179.82484181722006,169.1085454305013,28.6200008392334,53.06831709663226
0,2020-07-01,HD,222.7762451171875,250.3300018310547,246.92999267578125,249.64999389648438,3677300.0,2.0,2.1351030938310203,232.0377210000604,214.01212336029118,55.509687064992995,20.63724656991773,8.254305556136108,221.7697296142578,207.79196446736654,28.6200008392334,53.06831709663226
0,2020-07-01,HON,130.91334533691406,146.47999572753906,142.97000122070312,145.22000122070312,2609500.0,2.0,-0.29877421444840024,147.13688624361944,121.64922215481803,49.99255436111238,-33.448188229631455,2.7678061866029005,133.433607228597,127.77853749593099,28.6200008392334,53.06831709663226
0,2020-07-01,IBM,91.3553237915039,115.8986587524414,113.16443634033203,114.98088073730469,4869967.0,2.0,-0.9756507028090908,103.6379114806139,86.57288869028454,47.4897210970851,-74.12695329591081,5.47616068611095,95.1439338684082,93.79174041748047,28.6200008392334,53.06831709663226
0,2020-07-01,INTC,52.42577362060547,60.029998779296875,58.7599983215332,59.90999984741211,14748100.0,2.0,-0.5142133560093214,57.47118666588383,50.36044556678218,48.714065501542834,-78.9976242466248,8.423667414942777,54.479356129964195,53.49654579162598,28.6200008392334,53.06831709663226
0,2020-07-01,JNJ,122.84657287597656,141.38999938964844,140.05999755859375,140.69000244140625,6174800.0,2.0,-1.4586018954704087,130.24828222103642,119.86846048526239,46.81581181270661,-95.2451340706272,15.023814560668116,126.13528060913086,127.65763371785482,28.6200008392334,53.06831709663226
0,2020-07-01,JPM,81.65126037597656,95.70999908447266,93.02999877929688,94.88999938964844,18755700.0,2.0,-0.9693461175036333,98.73247081297512,76.77045200806981,46.82894954753168,-79.23541701840783,2.3231892189599526,86.72578837076823,83.5429702758789,28.6200008392334,53.06831709663226
0,2020-07-01,KO,39.073333740234375,45.529998779296875,44.709999084472656,44.93000030517578,14316500.0,2.0,-0.38824734134826855,43.08162329954489,37.47628990846293,46.68586369966116,-78.22198170707695,12.141321439276636,40.228359858194985,39.96941089630127,28.6200008392334,53.06831709663226
0,2020-07-01,MCD,165.65060424804688,186.44000244140625,183.72000122070312,184.9499969482422,2193800.0,2.0,-0.6574021419342841,180.42436834803848,159.0669875479576,49.65613620035499,-58.51332195453064,2.66879447492568,168.8443130493164,164.99760462443035,28.6200008392334,53.06831709663226
0,2020-07-01,MMM,107.66983795166016,131.93980407714844,129.8578643798828,130.7190704345703,1944218.0,2.0,0.3368274843908523,116.4027956011532,103.1617940900089,51.655359320725566,-11.872193721764834,7.434380267357045,108.71053848266601,104.59530614217122,28.6200008392334,53.06831709663226
0,2020-07-01,MRK,65.0017318725586,75.32442474365234,73.58778381347656,73.88359069824219,9948769.0,2.0,-0.36707930047998616,68.68715186767487,60.701468127442304,50.13726138754223,-1.2835788555595598,8.987585074670783,64.78110644022624,65.34986515045166,28.6200008392334,53.06831709663226
0,2020-07-01,MSFT,196.4801788330078,206.35000610351562,201.77000427246094,203.13999938964844,32061200.0,2.0,4.846444916745014,198.73964178847237,174.73490349961358,61.18488613250464,140.8151544528689,33.01514568936887,183.16137135823567,175.9652437845866,28.6200008392334,53.06831709663226
0,2020-07-01,NKE,91.97582244873047,98.72000122070312,97.11000061035156,98.5,5733800.0,2.0,0.5913605785861762,99.10473998621131,88.1377710001168,52.34783627963356,-25.30493568444378,10.077761305946389,93.18126805623372,87.84362653096517,28.6200008392334,53.06831709663226
0,2020-07-01,PG,106.7398681640625,120.38999938964844,118.9000015258789,119.6500015258789,6501200.0,2.0,0.5647954758163536,107.23861237030415,102.3676254226646,53.508498990586595,114.02250234638984,1.6578549539437029,103.94935353597005,103.81167055765788,28.6200008392334,53.06831709663226
0,2020-07-01,TRV,101.5762710571289,114.79000091552734,112.19999694824219,113.95999908447266,930500.0,2.0,1.4572631671376541,113.29555184608176,96.80576956505104,51.84925482630778,9.061496832747004,0.8667633442658215,101.55039520263672,95.36076316833496,28.6200008392334,53.06831709663226
0,2020-07-01,UNH,277.8420104980469,300.3999938964844,295.239990234375,295.8299865722656,2303800.0,2.0,0.3682306413684273,289.92669358985665,259.6198060439324,53.23657936191702,18.22175836769045,4.310079450641771,275.7895751953125,269.55210342407224,28.6200008392334,53.06831709663226
0,2020-07-01,V,187.32437133789062,195.35000610351562,192.66000366210938,193.85000610351562,6394100.0,2.0,1.0107566458566453,194.33388070229503,181.10563498374015,53.31962250064934,-7.431631128703419,6.305181659435465,187.6092310587565,178.26197408040363,28.6200008392334,53.06831709663226
0,2020-07-01,VZ,41.63682174682617,55.33000183105469,54.58000183105469,55.09000015258789,12831600.0,2.0,-0.3681222235802224,44.90054129144067,40.488066878115,47.041291235692576,-53.92548819524613,7.954035128157262,42.524085744222006,42.875803057352705,28.6200008392334,53.06831709663226
0,2020-07-01,WBA,31.708953857421875,42.77000045776367,40.75,42.150001525878906,7063200.0,2.0,-0.15439201392366897,35.86794683971398,30.544005179023813,46.45704344977621,-55.567309480812696,9.849031633445215,32.99266897837321,32.77901086807251,28.6200008392334,53.06831709663226
0,2020-07-01,WMT,37.34184646606445,39.973331451416016,39.5533332824707,39.81666564941406,19733700.0,2.0,-0.267985228412698,38.258627531171,36.60163209712489,48.04070985862518,-68.41712105997257,3.8473176874832857,37.851313781738284,38.498636627197264,28.6200008392334,53.06831709663226
1,2020-07-02,AAPL,88.60104370117188,92.61750030517578,90.91000366210938,91.9625015258789,114041600.0,3.0,2.8909106286882746,91.15531527858737,80.23421948093413,62.80714049755635,104.5622680170359,33.33560852538064,83.08081258138021,77.01807034810385,27.68000030517578,6.839155546414552
1,2020-07-02,AMGN,222.95970153808594,261.4599914550781,252.8699951171875,252.8699951171875,3338000.0,3.0,4.661671256128329,217.93578656964576,182.0741423243972,62.24287800325528,310.85576468069263,51.669584487676715,197.93946634928386,198.78148905436197,27.68000030517578,6.839155546414552
1,2020-07-02,AXP,89.05211639404297,97.29000091552734,93.8499984741211,96.7699966430664,4239700.0,3.0,-0.5530772674661364,106.05830364337389,83.91863269695814,48.672290135353975,-67.00292155770146,2.043743766352333,93.88743667602539,87.55916824340821,27.68000030517578,6.839155546414552
1,2020-07-02,BA,180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300.0,3.0,4.838368081560162,220.74713127500652,160.5578705560482,51.0223590010475,17.93794948183391,15.932919876883014,178.05533447265626,156.26800079345702,27.68000030517578,6.839155546414552
1,2020-07-02,CAT,115.87871551513672,130.33999633789062,127.19000244140625,128.25,2527500.0,3.0,1.2760734064030714,123.74597581349775,107.42171904123859,53.8124278316257,50.61999506297908,16.810810497217897,113.5621103922526,107.83668874104818,27.68000030517578,6.839155546414552
1,2020-07-02,CRM,191.4606170654297,195.38999938964844,192.2899932861328,193.16000366210938,4200300.0,3.0,4.412808154390206,194.83244235187465,169.35341885418006,58.35378883758552,156.1795745440907,33.3044983427367,179.70758921305338,170.78558909098308,27.68000030517578,6.839155546414552
1,2020-07-02,CSCO,39.7480583190918,46.220001220703125,45.47999954223633,46.06999969482422,19632000.0,3.0,0.23634279455717433,41.794272231561685,37.81252098132894,52.99854366578669,-12.503970849219824,6.686251196972133,39.80959841410319,38.25158615112305,27.68000030517578,6.839155546414552
1,2020-07-02,CVX,71.78743743896484,90.36000061035156,88.16000366210938,89.37000274658203,5832800.0,3.0,-0.9567049872537297,82.89576357795886,66.95960751579113,48.34484108773138,-81.44820517669648,9.086242134949153,75.23387883504232,73.16998825073242,27.68000030517578,6.839155546414552
1,2020-07-02,DIS,110.81108093261719,115.0999984741211,112.0,115.0,10312000.0,3.0,-1.0094277907154634,124.8085025653906,104.89877892875003,48.6788006343113,-80.77104940153666,2.513334196259665,115.9416987101237,110.2001272837321,27.68000030517578,6.839155546414552
1,2020-07-02,GS,175.95584106445312,203.0,197.1300048828125,202.5,2699400.0,3.0,0.3444102166335483,197.34093627516134,166.54980926927223,50.90714825013692,-29.39949475112539,8.6302983681116,180.33253784179686,169.59005228678384,27.68000030517578,6.839155546414552
